,price,Days on Market,Year Built,sqft,bed,bath,zipcode
21036,1400,,,505,1,1,60626
21037,1250,,,425,1,1,60626
21038,1350,18.0,,500,0,1,60647
21040,1662,54.0,,694,1,1,60626
21043,2520,,,1150,2,2,60640
21045,1055,37.0,,725,2,1,60644
21047,1931,30.0,,482,0,1,60605
21048,1726,30.0,,491,0,1,60605
21049,1906,30.0,,585,0,1,60605
21050,1686,30.0,,489,0,1,60605
21051,1906,30.0,,482,0,1,60605
21052,1896,30.0,,585,0,1,60605
21053,1756,30.0,,417,0,1,60605
21054,1896,30.0,,585,0,1,60605
21055,1886,30.0,,482,0,1,60605
21056,1826,30.0,,471,0,1,60605
21058,2752,30.0,,686,1,1,60605
21059,2627,30.0,,686,1,1,60605
21060,2302,30.0,,590,1,1,60605
21061,2312,30.0,,590,1,1,60605
21062,2142,30.0,,611,1,1,60605
21063,2307,30.0,,580,1,1,60605
21064,2902,30.0,,762,1,1,60605
21065,3097,30.0,,844,1,1,60605
21066,3087,30.0,,844,1,1,60605
21067,2152,30.0,,586,1,1,60605
21068,2672,30.0,,685,1,1,60605
21069,2652,30.0,,686,1,1,60605
21070,2182,30.0,,586,1,1,60605
21071,2667,30.0,,664,1,1,60605
21072,2567,30.0,,685,1,1,60605
21073,2892,30.0,,762,1,1,60605
21075,3655,30.0,,987,2,1,60605
21077,3915,30.0,,1161,2,2,60605
21078,3920,30.0,,1161,2,2,60605
21079,6599,30.0,,1256,2,2,60605
21080,3930,30.0,,1161,2,2,60605
21081,5199,30.0,,1328,2,2,60605
21082,6674,30.0,,1263,2,2,60605
21083,4690,30.0,,1392,2,2,60605
21084,3205,30.0,,1011,2,2,60605
21085,4615,30.0,,1282,2,2,60605
21086,5169,30.0,,1328,2,2,60605
21087,4949,30.0,,1174,2,2,60605
21088,4899,30.0,,1292,2,2,60605
21089,4655,30.0,,1282,2,2,60605
21090,5719,30.0,,1323,2,2,60605
21091,4695,30.0,,1396,2,2,60605
21092,4685,30.0,,1392,2,2,60605
21093,5319,30.0,,1194,2,2,60605
21094,4999,30.0,,1174,2,2,60605
21095,4924,30.0,,1174,2,2,60605
21096,4650,30.0,,1282,2,2,60605
21097,4655,30.0,,1282,2,2,60605
21099,6758,30.0,,1511,3,2,60605
21100,5513,30.0,,1391,3,2,60605
21101,5563,30.0,,1388,3,2,60605
21103,7449,30.0,,1868,3,3,60605
21104,6463,30.0,,1816,3,3,60605
21105,6388,30.0,,1816,3,3,60605
21106,6183,30.0,,1474,3,3,60605
21107,6558,30.0,,1614,3,3,60605
21109,6138,30.0,,1740,3,3,60605
21110,6758,30.0,,1565,3,3,60605
21111,6583,30.0,,1614,3,3,60605
21115,975,,,470,0,1,60649
21116,975,,,470,0,1,60649
21118,995,,,640,1,1,60649
21119,995,,,640,1,1,60649
21120,940,,,640,1,1,60649
21121,995,,,640,1,1,60649
21122,1115,,,740,1,1,60649
21124,885,,,600,2,1,60620
21125,915,,,650,2,1,60620
21127,1615,,2018.0,517,0,1,60614
21128,1460,,2018.0,515,0,1,60614
21129,1490,,2018.0,464,0,1,60614
21130,1510,,2018.0,464,0,1,60614
21131,1425,,2018.0,515,0,1,60614
21133,2560,,2018.0,831,1,1,60614
21134,2150,,2018.0,704,1,1,60614
21135,2110,,2018.0,704,1,1,60614
21137,3130,,2018.0,1135,2,2,60614
21138,3710,,2018.0,1243,2,2,60614
21139,2945,,2018.0,1013,2,2,60614
21140,3455,,2018.0,1277,2,2,60614
21141,3545,,2018.0,1277,2,2,60614
21142,3435,,2018.0,1277,2,2,60614
21144,6595,,2018.0,1575,3,25,60614
21145,1550,35.0,2017.0,555,0,1,60647
21146,1550,35.0,2017.0,555,0,1,60647
21148,2200,35.0,2017.0,746,1,1,60647
21149,1975,35.0,2017.0,690,1,1,60647
21151,3500,35.0,2017.0,1308,3,2,60647
21154,2000,,,699,0,1,60622
21155,2000,,,699,0,1,60622
21157,2450,,,986,1,1,60622
21158,2600,,,1028,1,1,60622
21159,2169,,,937,1,1,60622
21160,2243,,,977,1,1,60622
21161,2600,,,1107,1,1,60622
21162,2525,,,977,1,1,60622
21164,2931,,,977,2,1,60622
21165,2086,,,986,2,1,60622
21166,2950,,,1028,2,1,60622
21168,4099,,,1638,2,2,60622
21170,1851,,2011.0,627,1,1,60654
21171,2361,,2011.0,827,1,1,60654
21172,2326,,2011.0,827,1,1,60654
21173,2353,,2011.0,824,1,1,60654
21174,2328,,2011.0,813,1,1,60654
21175,1938,,2011.0,827,1,1,60654
21177,2726,,2011.0,1046,2,2,60654
21178,2720,,2011.0,1046,2,2,60654
21180,3208,,2011.0,1391,2,25,60654
21181,3328,,2011.0,1391,2,25,60654
21182,3256,,2011.0,1391,2,25,60654
21184,6250,,2011.0,2267,3,25,60654
21185,6265,,2011.0,2267,3,25,60654
21187,750,,,425,0,1,60649
21188,725,,,350,0,1,60649
21190,880,42.0,,550,1,1,60644
21192,1050,42.0,,675,2,1,60644
21193,1460,,,440,0,1,60657
21194,1460,,,440,0,1,60657
21196,1720,,,763,1,1,60657
21198,1414,,2008.0,541,0,1,60605
21199,1377,,2008.0,497,0,1,60605
21200,1840,,2008.0,636,0,1,60605
21201,1580,,2008.0,636,0,1,60605
21202,1337,,2008.0,497,0,1,60605
21203,1745,,2008.0,636,0,1,60605
21204,1464,,2008.0,541,0,1,60605
21205,1544,,2008.0,541,0,1,60605
21206,1705,,2008.0,636,0,1,60605
21207,1535,,2008.0,636,0,1,60605
21208,1609,,2008.0,541,0,1,60605
21209,1222,,2008.0,497,0,1,60605
21210,1564,,2008.0,541,0,1,60605
21211,1432,,2008.0,497,0,1,60605
21212,1382,,2008.0,497,0,1,60605
21214,1820,,2008.0,779,1,1,60605
21215,2002,,2008.0,719,1,1,60605
21216,1870,,2008.0,779,1,1,60605
21217,2131,,2008.0,900,1,1,60605
21218,2186,,2008.0,900,1,1,60605
21219,1780,,2008.0,779,1,1,60605
21220,1811,,2008.0,725,1,1,60605
21221,2301,,2008.0,900,1,1,60605
21222,1830,,2008.0,779,1,1,60605
21223,1866,,2008.0,725,1,1,60605
21224,1649,,2008.0,719,1,1,60605
21225,1661,,2008.0,725,1,1,60605
21226,1940,,2008.0,779,1,1,60605
21227,1986,,2008.0,725,1,1,60605
21228,2021,,2008.0,900,1,1,60605
21229,1734,,2008.0,719,1,1,60605
21230,1701,,2008.0,725,1,1,60605
21231,1814,,2008.0,719,1,1,60605
21232,2191,,2008.0,900,1,1,60605
21233,1769,,2008.0,719,1,1,60605
21235,2637,,2008.0,1123,2,2,60605
21236,2727,,2008.0,1123,2,2,60605
21237,2457,,2008.0,1123,2,2,60605
21238,2848,,2008.0,1151,2,2,60605
21239,2667,,2008.0,1123,2,2,60605
21240,2878,,2008.0,1151,2,2,60605
21241,2733,,2008.0,1151,2,2,60605
21242,2988,,2008.0,1151,2,2,60605
21243,2718,,2008.0,1151,2,2,60605
21244,2502,,2008.0,1275,2,2,60605
21246,2847,,2008.0,1385,3,2,60605
21247,3037,,2008.0,1385,3,2,60605
21248,3187,,2008.0,1385,3,2,60605
21249,2867,,2008.0,1385,3,2,60605
21250,3112,,2008.0,1385,3,2,60605
21251,1495,,2016.0,561,0,1,60622
21252,1495,,2016.0,561,0,1,60622
21254,1995,,2016.0,759,1,1,60622
21256,3625,,2016.0,1419,3,2,60622
21257,2995,,2016.0,1329,3,2,60622
21258,3500,,2016.0,1329,3,2,60622
21260,2220,,2016.0,677,1,1,60657
21261,1706,,2016.0,656,1,1,60657
21262,1731,,2016.0,678,1,1,60657
21263,1758,,2016.0,658,1,1,60657
21265,2692,,2016.0,1031,2,2,60657
21266,2360,,2016.0,1013,2,2,60657
21267,720,42.0,,300,0,1,60644
21268,745,42.0,,350,0,1,60644
21269,695,42.0,,250,0,1,60644
21272,895,12.0,,675,1,1,60644
21274,2125,,,771,1,0,60615
21275,2295,,,771,1,0,60615
21276,2260,,,771,1,0,60615
21277,2000,,,611,1,0,60615
21278,2275,,,771,1,0,60615
21279,1975,,,611,1,0,60615
21280,2370,,,771,1,0,60615
21281,1975,,,611,1,1,60615
21282,2125,,,771,1,1,60615
21283,2260,,,771,1,1,60615
21284,2370,,,771,1,1,60615
21285,2295,,,771,1,1,60615
21287,2605,,,902,2,0,60615
21288,2775,,,1179,2,0,60615
21289,2725,,,1179,2,0,60615
21290,2795,,,1179,2,0,60615
21291,2495,,,902,2,0,60615
21292,2450,,,902,2,0,60615
21293,2750,,,1179,2,0,60615
21294,2695,,,1003,2,0,60615
21295,2600,,,1003,2,0,60615
21296,2575,,,902,2,0,60615
21297,2975,,,1179,2,0,60615
21298,2795,,,1179,2,0,60615
21299,2525,,,902,2,0,60615
21300,2650,,,955,2,0,60615
21301,2825,,,1179,2,0,60615
21302,2515,,,902,2,0,60615
21303,2640,,,1003,2,0,60615
21304,2600,,,902,2,0,60615
21305,2675,,,1179,2,0,60615
21306,2590,,,1003,2,0,60615
21307,2550,,,1003,2,0,60615
21308,2850,,,1179,2,0,60615
21309,2745,,,1179,2,0,60615
21310,2575,,,902,2,1,60615
21311,2550,,,1003,2,1,60615
21312,2450,,,902,2,2,60615
21313,2650,,,955,2,2,60615
21314,2795,,,1179,2,2,60615
21315,2725,,,1179,2,2,60615
21316,2675,,,1179,2,2,60615
21318,3000,,,1265,3,0,60615
21319,3270,,,1265,3,0,60615
21320,3175,,,1265,3,0,60615
21321,3550,,,1480,3,0,60615
21322,3250,,,1265,3,0,60615
21323,3250,,,1265,3,0,60615
21324,3000,,,1265,3,2,60615
21325,3270,,,1265,3,2,60615
21326,3550,,,1480,3,2,60615
21328,925,,,700,1,1,60649
21330,6950,39.0,,1822,2,2,60610
21331,7070,39.0,,1439,2,2,60610
21334,9500,39.0,,2230,3,3,60610
21335,1655,,,484,0,1,60614
21336,1655,,,484,0,1,60614
21338,1840,,,876,1,1,60614
21339,1895,,,909,1,1,60614
21341,2300,,,885,2,1,60614
21343,1452,,1924.0,465,0,1,60657
21344,1307,,1924.0,449,0,1,60657
21345,1462,,1924.0,465,0,1,60657
21346,1318,,1924.0,342,0,1,60657
21347,1208,,1924.0,309,0,1,60657
21348,1191,,1924.0,382,0,1,60657
21349,1296,,1924.0,382,0,1,60657
21350,1316,,1924.0,417,0,1,60657
21351,1177,,1924.0,403,0,1,60657
21352,1184,,1924.0,411,0,1,60657
21353,1163,,1924.0,293,0,1,60657
21354,1207,,1924.0,339,0,1,60657
21355,1412,,1924.0,465,0,1,60657
21356,1249,,1924.0,411,0,1,60657
21357,1261,,1924.0,381,0,1,60657
21359,1719,,1924.0,658,1,1,60657
21360,2183,,1924.0,851,1,1,60657
21361,1853,,1924.0,851,1,1,60657
21362,1775,,1924.0,636,1,1,60657
21363,1647,,1924.0,593,1,1,60657
21364,1890,,1924.0,636,1,1,60657
21365,2123,,1924.0,851,1,1,60657
21366,2181,,1924.0,875,1,1,60657
21367,2106,,1924.0,832,1,1,60657
21368,1645,,1924.0,572,1,1,60657
21369,1800,,1924.0,636,1,1,60657
21370,1670,,1924.0,572,1,1,60657
21371,1679,,1924.0,665,1,1,60657
21372,1766,,1924.0,626,1,1,60657
21374,2708,,1924.0,1198,2,1,60657
21375,2820,,1924.0,1226,2,1,60657
21376,2903,,1924.0,1198,2,1,60657
21378,3090,,1924.0,1313,2,2,60657
21379,2855,,1924.0,1159,2,2,60657
21380,3061,,1924.0,1387,2,2,60657
21381,2945,,1924.0,1313,2,2,60657
21383,2915,,,975,2,15,60613
21385,1795,,,1094,3,2,60626
21387,1636,,2016.0,436,0,1,60657
21388,1656,,2016.0,431,0,1,60657
21389,1826,,2016.0,436,0,1,60657
21390,1761,,2016.0,431,0,1,60657
21392,1881,,2016.0,638,1,1,60657
21393,2180,,2016.0,768,1,1,60657
21394,1836,,2016.0,638,1,1,60657
21395,2011,,2016.0,626,1,1,60657
21397,3180,,2016.0,1264,2,2,60657
21398,3035,,2016.0,1264,2,2,60657
21399,3360,,2016.0,1231,2,2,60657
21400,3210,,2016.0,1264,2,2,60657
21401,3235,,2016.0,1231,2,2,60657
21403,0,0.0,0.0,0,0,0,0
21404,0,0.0,0.0,0,0,0,0
21405,0,0.0,0.0,0,0,0,0
21406,0,0.0,0.0,0,0,0,0
21407,0,0.0,0.0,0,0,0,0
21408,0,0.0,0.0,0,0,0,0
21410,0,0.0,0.0,0,0,0,0
21411,0,0.0,0.0,0,0,0,0
21413,0,0.0,0.0,0,0,0,0
21414,0,0.0,0.0,0,0,0,0
21416,1358,45.0,2010.0,516,0,1,60654
21417,1367,45.0,2010.0,516,0,1,60654
21418,1744,45.0,2010.0,613,0,1,60654
21419,1340,45.0,2010.0,498,0,1,60654
21420,1341,45.0,2010.0,516,0,1,60654
21421,1786,45.0,2010.0,613,0,1,60654
21422,1875,45.0,2010.0,613,0,1,60654
21423,1792,45.0,2010.0,605,0,1,60654
21424,1365,45.0,2010.0,516,0,1,60654
21425,1714,45.0,2010.0,613,0,1,60654
21427,2365,45.0,2010.0,906,1,1,60654
21428,2292,45.0,2010.0,867,1,1,60654
21429,2463,45.0,2010.0,986,1,1,60654
21430,2331,45.0,2010.0,986,1,1,60654
21431,2443,45.0,2010.0,986,1,1,60654
21432,2279,45.0,2010.0,879,1,1,60654
21433,2392,45.0,2010.0,986,1,1,60654
21434,2287,45.0,2010.0,879,1,1,60654
21435,2405,45.0,2010.0,986,1,1,60654
21436,2246,45.0,2010.0,879,1,1,60654
21438,2896,45.0,2010.0,1210,2,2,60654
21439,3040,45.0,2010.0,1332,2,2,60654
21440,3200,45.0,2010.0,1332,2,2,60654
21441,3065,45.0,2010.0,1332,2,2,60654
21442,2887,45.0,2010.0,1210,2,2,60654
21444,1469,55.0,2016.0,595,0,1,60601
21445,1604,55.0,2016.0,606,0,1,60601
21446,1336,55.0,2016.0,572,0,1,60601
21447,1714,55.0,2016.0,728,0,1,60601
21448,1622,55.0,2016.0,669,0,1,60601
21449,1705,55.0,2016.0,704,0,1,60601
21450,1759,55.0,2016.0,712,0,1,60601
21451,1771,55.0,2016.0,715,0,1,60601
21452,1732,55.0,2016.0,712,0,1,60601
21453,1589,55.0,2016.0,656,0,1,60601
21454,1687,55.0,2016.0,656,0,1,60601
21455,1466,55.0,2016.0,595,0,1,60601
21456,1541,55.0,2016.0,572,0,1,60601
21457,1550,55.0,2016.0,587,0,1,60601
21458,1901,55.0,2016.0,707,0,1,60601
21459,1500,55.0,2016.0,594,0,1,60601
21460,1754,55.0,2016.0,669,0,1,60601
21461,1626,55.0,2016.0,675,0,1,60601
21462,1684,55.0,2016.0,712,0,1,60601
21463,1715,55.0,2016.0,675,0,1,60601
21464,1754,55.0,2016.0,728,0,1,60601
21465,1781,55.0,2016.0,728,0,1,60601
21466,1677,55.0,2016.0,606,0,1,60601
21467,1729,55.0,2016.0,656,0,1,60601
21468,1831,55.0,2016.0,675,0,1,60601
21469,1649,55.0,2016.0,671,0,1,60601
21470,1812,55.0,2016.0,704,0,1,60601
21471,1639,55.0,2016.0,675,0,1,60601
21472,1722,55.0,2016.0,712,0,1,60601
21474,2375,55.0,2016.0,850,1,1,60601
21475,2567,55.0,2016.0,904,1,1,60601
21476,2152,55.0,2016.0,835,1,1,60601
21477,1550,55.0,2016.0,715,1,1,60601
21478,1844,55.0,2016.0,728,1,1,60601
21479,2335,55.0,2016.0,850,1,1,60601
21480,2388,55.0,2016.0,906,1,1,60601
21481,2180,55.0,2016.0,835,1,1,60601
21482,1768,55.0,2016.0,728,1,1,60601
21483,2202,55.0,2016.0,873,1,1,60601
21484,2346,55.0,2016.0,855,1,1,60601
21485,1772,55.0,2016.0,715,1,1,60601
21486,1775,55.0,2016.0,728,1,1,60601
21487,2530,55.0,2016.0,855,1,1,60601
21488,2115,55.0,2016.0,728,1,1,60601
21489,2590,55.0,2016.0,855,1,1,60601
21490,1965,55.0,2016.0,715,1,1,60601
21491,2485,55.0,2016.0,855,1,1,60601
21492,2144,55.0,2016.0,813,1,1,60601
21493,2229,55.0,2016.0,885,1,1,60601
21494,2202,55.0,2016.0,822,1,1,60601
21495,2184,55.0,2016.0,813,1,1,60601
21496,2331,55.0,2016.0,850,1,1,60601
21497,2233,55.0,2016.0,835,1,1,60601
21498,1901,55.0,2016.0,728,1,1,60601
21499,2378,55.0,2016.0,822,1,1,60601
21500,2244,55.0,2016.0,835,1,1,60601
21501,2381,55.0,2016.0,904,1,1,60601
21502,2294,55.0,2016.0,906,1,1,60601
21503,2313,55.0,2016.0,855,1,1,60601
21504,2135,55.0,2016.0,816,1,1,60601
21505,2254,55.0,2016.0,885,1,1,60601
21506,2197,55.0,2016.0,861,1,1,60601
21508,3169,55.0,2016.0,1315,2,2,60601
21509,3106,55.0,2016.0,1289,2,2,60601
21510,3000,55.0,2016.0,1228,2,2,60601
21511,3111,55.0,2016.0,1289,2,2,60601
21512,3071,55.0,2016.0,1248,2,2,60601
21513,3213,55.0,2016.0,1305,2,2,60601
21514,3253,55.0,2016.0,1248,2,2,60601
21515,3359,55.0,2016.0,1248,2,2,60601
21516,3156,55.0,2016.0,1201,2,2,60601
21517,3151,55.0,2016.0,1337,2,2,60601
21518,3244,55.0,2016.0,1248,2,2,60601
21519,3221,55.0,2016.0,1228,2,2,60601
21520,3231,55.0,2016.0,1363,2,2,60601
21521,3312,55.0,2016.0,1305,2,2,60601
21522,3340,55.0,2016.0,1289,2,2,60601
21523,3048,55.0,2016.0,1315,2,2,60601
21524,3102,55.0,2016.0,1315,2,2,60601
21525,3155,55.0,2016.0,1337,2,2,60601
21526,3017,55.0,2016.0,1228,2,2,60601
21527,3269,55.0,2016.0,1228,2,2,60601
21528,3397,55.0,2016.0,1228,2,2,60601
21529,3203,55.0,2016.0,1228,2,2,60601
21531,7472,55.0,2016.0,2102,3,3,60601
21532,6036,55.0,2016.0,1911,3,3,60601
21533,5115,55.0,2016.0,1869,3,3,60601
21534,5945,55.0,2016.0,1869,3,3,60601
21535,5504,55.0,2016.0,1869,3,3,60601
21536,6896,55.0,2016.0,2102,3,3,60601
21537,6900,55.0,2016.0,2102,3,3,60601
21538,7092,55.0,2016.0,2102,3,3,60601
21539,1120,,,400,0,1,60657
21540,1120,,,400,0,1,60657
21542,1475,,,580,1,1,60657
21543,1565,,,540,1,1,60657
21544,1380,,,540,1,1,60657
21545,1390,,,540,1,1,60657
21546,1395,,,540,1,1,60657
21548,855,37.0,,575,1,1,60619
21550,955,37.0,,575,2,1,60619
21551,955,37.0,,570,2,1,60619
21553,1700,11.0,2010.0,686,1,1,60616
21554,1799,11.0,2010.0,736,1,1,60616
21555,1905,11.0,2010.0,925,1,1,60616
21556,1730,11.0,2010.0,686,1,1,60616
21557,1729,11.0,2010.0,736,1,1,60616
21559,2260,11.0,2010.0,1005,2,2,60616
21560,2185,11.0,2010.0,947,2,2,60616
21561,2260,11.0,2010.0,1005,2,2,60616
21562,2285,11.0,2010.0,1040,2,2,60616
21563,2335,11.0,2010.0,1012,2,2,60616
21564,2435,11.0,2010.0,1110,2,2,60616
21565,2285,11.0,2010.0,1040,2,2,60616
21566,2155,11.0,2010.0,897,2,2,60616
21568,3035,11.0,2010.0,1305,3,2,60616
21570,900,,,650,1,1,60644
21572,1665,,,652,0,1,60601
21573,2295,,,874,0,1,60601
21574,1505,,,629,0,1,60601
21575,1765,,,631,0,1,60601
21576,1775,,,736,0,1,60601
21577,1635,,,711,0,1,60601
21578,2395,,,939,0,1,60601
21579,1575,,,711,0,1,60601
21580,2445,,,945,0,1,60601
21581,1765,,,736,0,1,60601
21582,1595,,,652,0,1,60601
21583,1655,,,652,0,1,60601
21584,1525,,,584,0,1,60601
21585,1625,,,711,0,1,60601
21586,2295,,,941,0,1,60601
21587,1895,,,631,0,1,60601
21588,1705,,,652,0,1,60601
21589,1575,,,584,0,1,60601
21590,2025,,,652,0,1,60601
21591,1575,,,584,0,1,60601
21592,1725,,,631,0,1,60601
21593,1745,,,631,0,1,60601
21594,1565,,,711,0,1,60601
21595,1725,,,736,0,1,60601
21596,1755,,,736,0,1,60601
21597,1655,,,736,0,1,60601
21598,1645,,,711,0,1,60601
21599,1805,,,631,0,1,60601
21600,1715,,,652,0,1,60601
21601,1535,,,711,0,1,60601
21602,1555,,,711,0,1,60601
21604,1910,,,837,1,1,60601
21605,2195,,,1012,1,1,60601
21606,1975,,,784,1,1,60601
21607,2510,,,928,1,1,60601
21608,1695,,,784,1,1,60601
21609,2460,,,928,1,1,60601
21610,2300,,,928,1,1,60601
21611,2350,,,837,1,1,60601
21612,1635,,,900,1,1,60601
21613,1915,,,888,1,1,60601
21614,1850,,,856,1,1,60601
21615,2175,,,882,1,1,60601
21616,1960,,,837,1,1,60601
21617,1585,,,784,1,1,60601
21618,2340,,,928,1,1,60601
21619,1925,,,888,1,1,60601
21620,2470,,,928,1,1,60601
21621,1930,,,837,1,1,60601
21622,2330,,,928,1,1,60601
21624,2745,,,1326,2,2,60601
21625,2815,,,1326,2,2,60601
21626,2855,,,1326,2,2,60601
21627,2785,,,1326,2,2,60601
21628,2905,,,1326,2,2,60601
21630,0,0.0,0.0,0,0,0,0
21631,0,0.0,0.0,0,0,0,0
21632,0,0.0,0.0,0,0,0,0
21633,0,0.0,0.0,0,0,0,0
21634,0,0.0,0.0,0,0,0,0
21635,0,0.0,0.0,0,0,0,0
21636,0,0.0,0.0,0,0,0,0
21637,0,0.0,0.0,0,0,0,0
21638,0,0.0,0.0,0,0,0,0
21639,0,0.0,0.0,0,0,0,0
21640,0,0.0,0.0,0,0,0,0
21641,0,0.0,0.0,0,0,0,0
21643,0,0.0,0.0,0,0,0,0
21644,0,0.0,0.0,0,0,0,0
21645,0,0.0,0.0,0,0,0,0
21646,0,0.0,0.0,0,0,0,0
21647,0,0.0,0.0,0,0,0,0
21648,0,0.0,0.0,0,0,0,0
21649,0,0.0,0.0,0,0,0,0
21650,0,0.0,0.0,0,0,0,0
21651,0,0.0,0.0,0,0,0,0
21652,0,0.0,0.0,0,0,0,0
21653,0,0.0,0.0,0,0,0,0
21654,0,0.0,0.0,0,0,0,0
21655,0,0.0,0.0,0,0,0,0
21656,0,0.0,0.0,0,0,0,0
21657,0,0.0,0.0,0,0,0,0
21658,0,0.0,0.0,0,0,0,0
21659,0,0.0,0.0,0,0,0,0
21660,0,0.0,0.0,0,0,0,0
21661,0,0.0,0.0,0,0,0,0
21662,0,0.0,0.0,0,0,0,0
21663,0,0.0,0.0,0,0,0,0
21664,0,0.0,0.0,0,0,0,0
21665,0,0.0,0.0,0,0,0,0
21666,0,0.0,0.0,0,0,0,0
21667,0,0.0,0.0,0,0,0,0
21668,0,0.0,0.0,0,0,0,0
21669,0,0.0,0.0,0,0,0,0
21670,0,0.0,0.0,0,0,0,0
21671,0,0.0,0.0,0,0,0,0
21672,0,0.0,0.0,0,0,0,0
21673,0,0.0,0.0,0,0,0,0
21674,0,0.0,0.0,0,0,0,0
21675,0,0.0,0.0,0,0,0,0
21676,0,0.0,0.0,0,0,0,0
21677,0,0.0,0.0,0,0,0,0
21678,0,0.0,0.0,0,0,0,0
21679,0,0.0,0.0,0,0,0,0
21680,0,0.0,0.0,0,0,0,0
21682,0,0.0,0.0,0,0,0,0
21683,0,0.0,0.0,0,0,0,0
21684,0,0.0,0.0,0,0,0,0
21685,0,0.0,0.0,0,0,0,0
21686,0,0.0,0.0,0,0,0,0
21687,0,0.0,0.0,0,0,0,0
21688,0,0.0,0.0,0,0,0,0
21689,0,0.0,0.0,0,0,0,0
21690,0,0.0,0.0,0,0,0,0
21691,0,0.0,0.0,0,0,0,0
21692,0,0.0,0.0,0,0,0,0
21693,0,0.0,0.0,0,0,0,0
21694,0,0.0,0.0,0,0,0,0
21695,0,0.0,0.0,0,0,0,0
21696,0,0.0,0.0,0,0,0,0
21697,0,0.0,0.0,0,0,0,0
21698,0,0.0,0.0,0,0,0,0
21700,0,0.0,0.0,0,0,0,0
21701,0,0.0,0.0,0,0,0,0
21702,0,0.0,0.0,0,0,0,0
21703,0,0.0,0.0,0,0,0,0
21705,1530,8.0,,671,1,1,60614
21709,1606,8.0,,705,1,1,60614
21711,1530,8.0,,700,1,1,60614
21715,1606,8.0,,700,1,1,60614
21716,1530,8.0,,687,1,1,60614
21718,1606,8.0,,705,1,1,60614
21720,2246,,,702,0,1,60611
21721,1775,,,540,0,1,60611
21722,1794,,,540,0,1,60611
21723,2019,,,653,0,1,60611
21724,2095,,,550,0,1,60611
21725,1755,,,540,0,1,60611
21726,1828,,,653,0,1,60611
21727,2460,,,712,0,1,60611
21728,1714,,,550,0,1,60611
21729,2166,,,702,0,1,60611
21730,1848,,,653,0,1,60611
21731,2187,,,817,0,1,60611
21732,2223,,,590,0,1,60611
21733,1789,,,540,0,1,60611
21734,1819,,,522,0,1,60611
21735,2187,,,550,0,1,60611
21736,2099,,,540,0,1,60611
21737,1811,,,712,0,1,60611
21738,2429,,,702,0,1,60611
21739,1450,,,690,0,1,60611
21740,1607,,,712,0,1,60611
21742,2649,,,749,1,1,60611
21743,2515,,,793,1,1,60611
21744,2912,,,800,1,1,60611
21745,2393,,,749,1,1,60611
21746,2498,,,820,1,1,60611
21747,2591,,,935,1,1,60611
21748,2099,,,848,1,1,60611
21749,1775,,,725,1,1,60611
21750,1724,,,775,1,1,60611
21751,1845,,,749,1,1,60611
21752,1839,,,833,1,1,60611
21753,2014,,,938,1,1,60611
21754,1834,,,938,1,1,60611
21755,1745,,,749,1,1,60611
21756,1753,,,725,1,1,60611
21757,2123,,,848,1,1,60611
21759,1680,,,833,1,1,60611
21760,2160,,,853,1,1,60611
21761,2199,,,749,1,1,60611
21762,1739,,,775,1,1,60611
21763,2496,,,749,1,1,60611
21764,2329,,,820,1,1,60611
21765,2135,,,853,1,1,60611
21766,2015,,,662,1,1,60611
21767,2515,,,749,1,1,60611
21768,2694,,,644,1,1,60611
21769,2077,,,749,1,1,60611
21770,2553,,,949,1,1,60611
21771,2838,,,669,1,1,60611
21772,2809,,,786,1,1,60611
21773,2987,,,817,1,1,60611
21774,2466,,,793,1,1,60611
21775,2866,,,817,1,1,60611
21776,3104,,,817,1,1,60611
21777,2754,,,669,1,1,60611
21778,1659,,,775,1,1,60611
21779,3007,,,800,1,1,60611
21780,2447,,,820,1,1,60611
21781,1712,,,833,1,1,60611
21782,1775,,,725,1,1,60611
21783,1659,,,775,1,1,60611
21784,1510,,,662,1,1,60611
21785,2715,,,877,1,1,60611
21786,2376,,,1116,1,1,60611
21787,2594,,,853,1,1,60611
21788,2442,,,793,1,1,60611
21789,2405,,,793,1,1,60611
21790,2542,,,935,1,1,60611
21791,2100,,,938,1,1,60611
21792,2761,,,785,1,1,60611
21793,2466,,,662,1,1,60611
21794,2560,,,820,1,1,60611
21795,1928,,,938,1,1,60611
21796,2033,,,938,1,1,60611
21797,2723,,,817,1,1,60611
21799,4196,,,1000,2,2,60611
21800,2058,,,1190,2,2,60611
21801,4000,,,1000,2,2,60611
21802,2210,,,1218,2,2,60611
21803,2265,,,1125,2,2,60611
21804,2590,,,1298,2,2,60611
21805,3528,,,1040,2,2,60611
21806,2082,,,1190,2,2,60611
21807,2657,,,1820,2,2,60611
21808,2210,,,1218,2,2,60611
21809,2802,,,1267,2,2,60611
21810,1971,,,1218,2,2,60611
21811,2198,,,1218,2,2,60611
21812,2253,,,1125,2,2,60611
21813,2051,,,1070,2,2,60611
21814,3429,,,1820,2,2,60611
21815,3391,,,1113,2,2,60611
21816,3863,,,1133,2,2,60611
21817,3344,,,1255,2,2,60611
21818,4468,,,1133,2,2,60611
21819,2253,,,1125,2,2,60611
21820,3534,,,1092,2,2,60611
21821,2877,,,1273,2,2,60611
21822,2412,,,1820,2,2,60611
21823,3200,,,935,2,2,60611
21824,3495,,,1189,2,2,60611
